"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",1,0.0302202674922728,0.0273024123421149,0,0.0247059075388902,0.0292162432510206,0.0408987753075799,0.020754930801043,0.0372908445316496,0.0285734801164805,0.0265207404124522,0.0242185668881173,0.0283501829232578,0.0270942796491479,0,0.0315536700389732,0.0462143789911047,0.0279697797175713,0.030080669557313,0.0185327442052724,0.0227956211378835,0.0187904867828438,0.0328062105092338,0.0303343699846064,0.0333294913548257,0.0272762649018118,0.0225961006768874,0,0.035550120574999,0.0251297144151904,0.0344827892313282,0.0376704620909104,0.0276485914666686,0,0.0308709666606809,0,0,0,0.0247760870618842,0.0487446182906148,0.0294040164634445,0.0274755160279265,0,0.0293228338280548,0.0259703717774131,0.0346505411701526,0,0.0322455241636611,0.0234969841245317,0.0220290770367695,0,0,0,0.0309072155604335,0,0.0399049262083908,0.0304135845695075,0.0207606961449113,0,0.0396037640668084,0,0.0262161652800423,0.0222510272839831,0,0.0279666145857289,0.0336190091330003,0.0317245487370795,0.0390556942419071,0.0203482703943028,0.0213815917519947,0.0254194237619263,0.0445001749373366,0.0257005034342409,0.020924344210432,0,0.0433770205799758,0.0226250609835598,0.0397188640776498,0.0241639062370488,0.0316029132888534,0.0279786397396512,0.0318575158791059,0.0227970145966582,0,0,0.0263825965772263,0.0228511111709099,0.0229742482207695,0.0234337134140662,0.0255521911341462,0,0,0,0.0261325773626164,0.0301951006571559,0.0206376247183977,0.027963748062281,0.0210334931988776,0.0394114198978307,0
"2",0.0302202674922728,1,0.0321916927990886,0.0239038562325762,0.0186176573297177,0.0332249895535521,0.0308470450973952,0.0317574045154915,0.0326768797839516,0.0350124118511223,0.02935444749441,0.0318235749845317,0.0369825227506111,0.0417131382100988,0,0.0268133739279318,0,0.0210440940086857,0.0222832771978686,0.0253163622577751,0,0.0199637046955542,0.0292132753988491,0,0.0332471356283293,0.0330261299025621,0.0250806730551937,0.0295513589693883,0.0251319731206472,0.031285136837662,0.025900809663698,0.0327438544191045,0,0.0342243583343959,0.0492271025079973,0.038349535988348,0,0.0202622444947926,0.024412646534684,0.0374315238565196,0.0232277486008706,0.0244065983869378,0,0.0253592537567545,0.0202606711113464,0.0350788870208734,0.0371983349980464,0.0375177196089409,0.0210169853358613,0.0298885769778416,0.0238719274892319,0.0309605910186964,0.0255271267757209,0.0326240969652724,0.03291807351451,0.0291034979665246,0.0269056767313371,0.018735964775873,0.0181466237154805,0.0346924675614843,0.0301828172883646,0.0291540560655013,0.0243013342969044,0,0.0249848663126401,0.0333999179550675,0.0325964164285284,0,0.0210922215009127,0.0220731462435878,0.0189300552838864,0.0224183676739341,0.0223377253099636,0.0270998825803321,0,0.0375921442685895,0.0236928621219763,0.0636720739441348,0.0331616382876917,0.0349871390670217,0.0320921843282376,0.022045647308685,0.0243692167444329,0.0227545359764398,0.0271194210687455,0.0233724608631873,0.0267124603153866,0.020304926917124,0.0173893412603313,0.0264715749866328,0,0.0217646934708122,0.0247263940844974,0.0232385766155189,0,0.0185214040528396,0.0435677621644945,0.0219632631338996,0.0340049760387141,0
"3",0.027302412342115,0.0321916927990886,1,0.0317008617252747,0.014696509978755,0.0255223500091364,0.0239782444683069,0.0285502255941179,0.0341704233300496,0.0335208931462052,0.0318969537516807,0.0296523974036016,0.0307469953170582,0.020605495161761,0.0256842170133586,0.0241966232931727,0.0279629908540061,0.0167578739400055,0.0239963994492806,0.0204185825130547,0.0222617761163964,0.0264994138003643,0.0281259941775642,0.033455705407605,0.0305230287382144,0.0255502188533025,0.0198940659384944,0.0305443693835729,0.0263917550795229,0.0322783792450123,0.0281037542819786,0.0228286310685848,0.0305622317050948,0.0333819101255629,0.0382378439711181,0.0263502187716387,0,0.020115168114225,0.0228942760583864,0.0392955119710607,0.0253048702423778,0.0304595782658905,0.0247171088635988,0.0220557073184098,0.0203484036969695,0.0274704651116971,0.0258524331824045,0.0314447102207665,0.0255180664056119,0.0277264121217243,0.0259884709017905,0.0180412350250485,0.0304074039350368,0.0359408402480044,0.0229377948492849,0.0244048072587268,0.029270775172742,0.0234628583639928,0.025541271700734,0.0335931965666417,0.0307683231468684,0.0391630787150791,0.0298750385947459,0.0204088170951196,0.0306119466563723,0.0306058360948124,0.0313487489631036,0.0244106362306873,0.025444144946247,0.0245471169366098,0.0245014392072063,0.0267537891046987,0.0243914227864965,0.0186477372484859,0.0222574941725095,0.0259816179934796,0.0202848528960953,0.0338657016250551,0.0230115121954784,0.0313749577522211,0.0243831293653839,0.0243619109870924,0.0237620785248007,0.0215468990155915,0.0291042992994773,0.0204503998244396,0.0232680963469905,0.0223446070524295,0.0174234044205383,0.0241119936930712,0.0271238346110837,0.0224506734225274,0.0208921666390668,0.0314229743928016,0.021365127433324,0.021430893061289,0.0300269017967964,0.0243556137580055,0.0334169149863504,0.0198547500586653
"4",0,0.0239038562325762,0.0317008617252747,1,0,0.0272990201650692,0,0.0263382733633823,0.0297438530643063,0.0315715457249689,0.0376296819364592,0.0297189599525568,0.0315933229168058,0,0.0299878574166251,0,0,0.0196678655885106,0,0,0.0292996051867914,0.0320454141525546,0.0270613680658527,0,0.022596710941177,0,0.0198352418329599,0,0.0333117373281169,0.0236336030337356,0.0266305037514708,0,0.0262987761203964,0,0.0374976607042692,0.0335577684737916,0,0,0.0322614019082427,0.0286005804096304,0.022408933884395,0,0,0.0258779103159549,0.021192951939689,0,0.0270027181073671,0.0250481636260519,0.022627177146892,0.0207405156017695,0.0252439306751542,0,0.0337239257016027,0.0285993457626981,0.0251554940443957,0,0,0.0247418119011751,0.0291778122947587,0,0,0.0374332885899598,0.0266921054999372,0.0232096874990533,0,0.0228224317526093,0,0.0268238842978034,0,0.034283068390473,0.0273002127912675,0.0234226152615342,0.0286644635307974,0.0213322932257777,0,0.0286853965585277,0.0201900888466834,0,0,0.0255822261189303,0.0252957317486919,0.0259535111077359,0.0236226161057839,0.0280358553714322,0.03000928747642,0,0.0243219399538362,0.0220231083853843,0.0153874837434959,0.0237585266773548,0.0243483807379781,0.027219503280735,0.0269218182900363,0.0248189063857756,0,0,0.0262606104396549,0,0,0.0250243853749621
"5",0.0247059075388902,0.0186176573297177,0.014696509978755,0,1,0.015991234979165,0.0277441841228352,0.0175743288515326,0.0215942925872043,0.0231147012033087,0.0204729465726314,0.0183163220723738,0.015479189161838,0.0192634290222901,0.0272985249335402,0.0300811432351858,0.0288326524550247,0.0235545146918982,0.0190725087818936,0.0247695468534673,0,0,0.0172665688092825,0.0189063942604529,0.0198482901770293,0.0152969974033062,0.0201702143271,0.0220268392903725,0.0218308504162866,0.0182457719694926,0.0250019897200125,0.0220922825165673,0.0180146581402279,0.0265578856984621,0.0200231944292159,0.0191374182809178,0,0.0195120529141248,0.0167166204325963,0.0187399044514624,0.018053680705028,0.0165481330585942,0,0.0238548450086997,0.0245063163494641,0.023163350503856,0.0199007373950725,0.0195905088695002,0.0164931299150187,0.0194779488668007,0.0224138203147057,0,0.0150425940762788,0.0168018827843327,0.0218286071039929,0.0235830579180689,0.0215378061051392,0.0149653763823878,0.0168228983077566,0.0236646089855413,0.0175388881434826,0.0170542611068724,0.0149582065233848,0,0.0220450221694736,0.020364336956255,0.0165520225275875,0.0244015790741729,0.0218588004419705,0.0207482497527586,0.0211056735438285,0.0222280435471188,0.0141431437108721,0.0281798737824922,0.0252976401455451,0.0224216949436548,0.0215659668578328,0.0275423228027919,0.0199117263813657,0.0243166033288999,0.0239892683322489,0.0215721721633616,0.0212261560840114,0.0267708922552852,0.0143005324359787,0.0241982551525908,0.0223377792763774,0.0167509955985558,0.0219765872183039,0.0208275763817778,0.0200217336798441,0,0.0167428967807663,0.0199806180157295,0.0257522983987879,0.0204241939250765,0.0344127659019249,0.0203081592113348,0.0199191311516748,0.014382515146247
"6",0.0292162432510206,0.0332249895535521,0.0255223500091364,0.0272990201650692,0.015991234979165,1,0.0292533572059143,0.0235346764501537,0.0307248972737576,0,0.0332162391687661,0.0307648280585482,0.0315428145584396,0,0.0225109014702989,0.0252447223688217,0,0.032528306794416,0,0.0193853082674662,0.0195255158949906,0.0219894446954206,0.027467573362485,0.0255416027798938,0.0277458902419356,0.0354222759113667,0.0222518356950109,0,0.023548274394557,0.0292006381518607,0.0244933919245379,0.0352052976795342,0,0,0.0331129033223114,0.0243124004354917,0.0336755833923639,0,0.0287479533932834,0.0352385751183108,0.0223021796528395,0,0,0,0.0227606633529123,0.0244431618377171,0.0280810573934871,0.0225904938965771,0.0313023895132963,0.0252167237458038,0,0.029573226710085,0,0.0307142579182904,0.0225754612329693,0.027764174466103,0.0250587612083943,0,0.0200937356084646,0.0396950002530537,0.0237770247254698,0.0329361925141986,0.0234461175954988,0,0,0.0278372213240851,0.0310300304284238,0,0.0197845093007884,0.0271099295714414,0.0241990147501461,0.0213898106813297,0.0296623119774221,0.0226231958750999,0,0.0309191646951488,0.0258622398899505,0.0465968919923907,0.0310556095705702,0.0262455197074267,0.0230364951660326,0.0261737760465587,0.0252107999829821,0,0.02263703528946,0,0.0352266924983157,0.0227243364710511,0,0.029058442996198,0.0214772132823448,0.0178701160560493,0.0335628862228242,0.0275147093460732,0,0.017167237244436,0.041560073993994,0.0176909821390299,0.0459965731388353,0.0267000329343164
"7",0.0408987753075799,0.0308470450973952,0.0239782444683069,0,0.0277441841228352,0.0292533572059143,1,0.020931661840749,0.0318760057462369,0,0.0329595934459947,0,0.0241994728362271,0.0295316199653901,0,0.0272745290988842,0.0321695538207994,0.0285321860667185,0.025480498127039,0.0216151821271404,0,0,0.0279619538502497,0,0.0335187155619528,0.0327016584265018,0.0256668919243072,0,0,0,0.0295983769056756,0.0323866517175302,0,0,0,0,0,0,0.0184685795315304,0.0364140178614004,0.0229805067310151,0,0,0.0371508455910751,0.0192364595851935,0.0347835328267442,0.0245605227882123,0.0324738555745573,0,0.0217557391606841,0,0.0307256902997194,0.029258974715831,0.0255183074312108,0,0.0335310273616701,0.0241094909701133,0,0,0.0309096686129601,0,0.025775085729352,0.0160813107235697,0,0,0.0245612931884083,0.0317259742003899,0.0269685368129777,0.023977185962465,0,0.025262197540304,0.0447856293826342,0,0.0218666259645845,0,0.0317464284415507,0.0260293400430339,0.0398575838853509,0.028705284471921,0.0271769284718576,0.0242794461097944,0.0250068501047422,0.0235055160524555,0,0,0,0.0259890572758175,0,0.0178638599461852,0.0250714164834351,0,0,0,0.0258297824112105,0,0.021259213168517,0.0276635365333503,0.0205521212936676,0.0383574359500785,0
"8",0.020754930801043,0.0317574045154915,0.0285502255941179,0.0263382733633824,0.0175743288515326,0.0235346764501538,0.020931661840749,1,0.0306765998197618,0.0327170526850491,0.0284814466510765,0.017463348279528,0.0236137748154673,0,0.0273588315813035,0.0262757867929353,0,0.0152242440529525,0.0267754411362737,0.0237202338298189,0.0232986373777679,0.0188486089032291,0.027203404263935,0.0341087744663885,0.0242776035138851,0.0189825756784779,0.0188315795070665,0.0204054099179064,0.0314310055597861,0.0259799543437996,0.0241925284504559,0.034297433071489,0.0263877772814984,0.0220870283331096,0.0397173764165313,0.0314625308271464,0,0,0.0177803110376093,0.0348198581298887,0.0216232931972459,0.02059355367782,0.0210735133366073,0.0371357254602531,0.0183673040278923,0.0286922412986144,0.0241962950972378,0.0233305973354596,0.0204426139028069,0.0307545251739248,0.0236874824073624,0,0.0198818307213669,0.0266237741870556,0.0236181210263461,0,0.0357197475582256,0.0220584011034286,0,0.0226357130857767,0.0206354520076217,0.0375335025414742,0.0260051128209039,0,0.0325452652139515,0.0180272303533468,0,0,0.0228042421173344,0.0209977503676675,0.0209818964210585,0.0184881429172652,0.0183561301015053,0.025094754859548,0,0.0263992744326809,0.019297342436562,0.0284138225224625,0.0277560715798865,0.0288207258082111,0.0233088264890609,0.0203114036178025,0.025034480530058,0.0325748792088992,0.0195708049102167,0.0295482894273144,0.0246761042556442,0.0200989852822378,0.0190935110855191,0.0261238829043208,0.0285877910030427,0,0,0,0.0262479078809163,0.0205450772697805,0.0354643051332875,0.0214588990684625,0.0281260442450329,0.0313358047402339
"9",0.0372908445316496,0.0326768797839516,0.0341704233300496,0.0297438530643063,0.0215942925872042,0.0307248972737576,0.0318760057462369,0.0306765998197618,1,0.0424921060038571,0.0432421254292692,0,0.0264961054948982,0.0248821420920567,0.0396658558715803,0.0285559093513295,0.0555220802293775,0.0191352036681265,0.0418473148475541,0.0265972141660047,0.0295405497462192,0.0179585773540818,0.0350460132991749,0,0.0393382827030668,0.0249711774307464,0.0219883372572063,0.0316251178515768,0.0405279992600007,0.0416832056905678,0.043732001721137,0.0397309234127454,0.0336038304818388,0.0287990660514917,0.0368212157191776,0.0407355429374697,0,0.0249777297966872,0.0256766845841145,0.0510402479852199,0.0302510293798074,0.0262402921382415,0,0.0339883120320301,0.0232258721586915,0.0373018985036911,0.0229100472309793,0.0395790986539892,0.0305002818025973,0.0355372905486316,0.0253194634458798,0,0,0.0399498029825067,0.0301740865567658,0.0428244798097619,0.0401682763778751,0.0202656433298397,0.0190678974843313,0.0368784076923738,0.026543333746612,0.0307806995511741,0.0284617170487415,0,0.0319019969518464,0.039341419650175,0.0249145161768244,0.0265011074214852,0.029144907075812,0.0268714942815504,0.0302790541124522,0.0499316373579144,0,0.0284077350381826,0.0338469669961528,0.0343959688453512,0.0225279380701811,0.0371609866123134,0.0352756281568984,0.0411729414151015,0.0375912391141282,0.0316956507639144,0.0234215405503283,0.0330147490089392,0.0252509726678815,0.0312202912149905,0.0355110630422184,0.0255255232713311,0.0209672671395532,0.0374030175623252,0.023773633937021,0.0192001472815225,0.0260889794456438,0.030660135239666,0.0371018430755276,0.0259218900436585,0.0260794160233038,0.0373784246931105,0,0
"10",0.0285734801164805,0.0350124118511224,0.0335208931462052,0.0315715457249689,0.0231147012033087,0,0,0.0327170526850491,0.0424921060038571,1,0.0330646001401759,0.0239385993112354,0.0239665967486544,0,0.03745758997375,0.0256512313332933,0.0597439958806892,0.0173178513595542,0.0253064323667127,0.0262244994715277,0.0272779603755691,0,0.0331565374584239,0.030636247007886,0.0288298925827775,0,0.0256738276001027,0.0281412138356875,0.0359609895084835,0.0350067734074825,0.0427063381079418,0.0273073511333181,0.0358855561333627,0.0307783356346344,0.0310408126761634,0.0436966839807805,0,0.0310703394218971,0,0.0426002224129834,0.0205792613801078,0,0,0.0290882563080954,0.0228821657660494,0.0455298552259594,0.0287831962353879,0.0426011301110308,0.0232439005079284,0.0301320621811968,0.0373762326441738,0,0,0.0308704986476409,0.0322836158283826,0,0.0307810247963835,0.0254992432375321,0.0274580108067107,0,0.0282503810277684,0,0.0247409426363149,0,0,0.0289128947052662,0.03178213142483,0,0.0277478215759746,0.0284410203327978,0.0248221319012091,0.0347311690187904,0,0.0269860478445434,0.0364067065846236,0.0364755761111095,0.0219396885784181,0.0398071442594091,0.0291809268689777,0.0400581788050229,0.0321668741442464,0.0247262667902564,0.027236210510465,0.0402470041040497,0.0224369954680334,0.0331595526313737,0.0343242994937061,0,0.0226978944772696,0.0253254449792059,0.0300532964227504,0,0.0272526737510241,0,0.0303605126066603,0.0241521923406167,0.0281603426406856,0.0364468807203546,0,0
